"","game_id","commentary","match_time","team_one","team_two","team_one_score","team_two_score","half_end","match_end","half_begins","shot_attempt","penalty_shot","shot_result","shot_by_player","shot_by_team","shot_with","shot_where","net_location","assist_by_player","foul","foul_by_player","foul_by_team","follow_set_piece","assist_type","follow_corner","offside","offside_team","offside_player","offside_pass_from","shown_card","card_type","card_player","card_team","video_review","video_review_event","video_review_result","delay_in_match","delay_team","free_kick_won","free_kick_player","free_kick_team","free_kick_where","corner","corner_team","corner_conceded_by","substitution","sub_injury","sub_team","sub_player","replaced_player","penalty","team_drew_penalty","player_drew_penalty","player_conceded_penalty","team_conceded_penalty","half","comment_id","stoppage_time","team_one_penalty_score","team_two_penalty_score","match_time_numeric"
"1",480604,"First Half begins.","-","Liverpool","Watford","0","0",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,1,0,NA,NA,NA
"2",480604,"Lineups are announced and players are warming up.","-","Liverpool","Watford","0","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,2,0,NA,NA,NA
"3",480604,"Offside, Watford. José Holebas tries a through ball, but Richarlison is caught offside.","2'","Liverpool","Watford","0","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,1,"Watford","Richarlison","José Holebas",0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,3,0,NA,NA,2
"4",480604,"Goal!  Liverpool 1, Watford 0. Mohamed Salah (Liverpool) right footed shot from the right side of the box to the bottom right corner. Assisted by Sadio Mané.","4'","Liverpool","Watford","1","0",0,0,0,1,0,"goal","Mohamed Salah","Liverpool","right","the right side of the box","bottom right corner","Sadio Mané",0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,4,0,NA,NA,4
"5",480604,"Corner,  Liverpool. Conceded by Miguel Britos.","12'","Liverpool","Watford","1","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,1,"Liverpool","Miguel Britos",0,0,NA,NA,NA,0,NA,NA,NA,NA,1,5,0,NA,NA,12
"6",480604,"Offside, Liverpool. Mohamed Salah tries a through ball, but Roberto Firmino is caught offside.","16'","Liverpool","Watford","1","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,1,"Liverpool","Roberto Firmino","Mohamed Salah",0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,6,0,NA,NA,16
"7",480604,"Foul by Adrian Mariappa (Watford).","19'","Liverpool","Watford","1","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"Adrian Mariappa","Watford",0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,7,0,NA,NA,19
"8",480604,"Sadio Mané (Liverpool) wins a free kick in the attacking half.","19'","Liverpool","Watford","1","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"Sadio Mané","Liverpool","attacking half",0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,8,0,NA,NA,19
"9",480604,"Corner,  Liverpool. Conceded by José Holebas.","20'","Liverpool","Watford","1","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,1,"Liverpool","José Holebas",0,0,NA,NA,NA,0,NA,NA,NA,NA,1,9,0,NA,NA,20
"10",480604,"Corner,  Liverpool. Conceded by Adrian Mariappa.","22'","Liverpool","Watford","1","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,1,"Liverpool","Adrian Mariappa",0,0,NA,NA,NA,0,NA,NA,NA,NA,1,10,0,NA,NA,22
"11",480604,"Attempt blocked. Georginio Wijnaldum (Liverpool) left footed shot from outside the box is blocked.","23'","Liverpool","Watford","1","0",0,0,0,1,0,"blocked","Georginio Wijnaldum","Liverpool","left","outside the box",NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,11,0,NA,NA,23
"12",480604,"Substitution, Liverpool. James Milner replaces Emre Can because of an injury.","27'","Liverpool","Watford","1","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,1,1,"Liverpool","James Milner","Emre Can",0,NA,NA,NA,NA,1,12,0,NA,NA,27
"13",480604,"Etienne Capoue (Watford) wins a free kick in the attacking half.","30'","Liverpool","Watford","1","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"Etienne Capoue","Watford","attacking half",0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,13,0,NA,NA,30
